user,item,rating,item_name
3,19,2.79166201922261,따듯한커피9
3,14,2.219188223162271,따듯한커피4
3,12,2.736099633554425,따듯한커피2
3,33,0.8402010185057992,따뜻한홍차3
3,36,1.0197224456126535,따뜻한홍차6
3,37,1.2871925710466166,따뜻한홍차7
3,38,1.3543427263547776,따뜻한홍차8
3,4,3.7941399812828918,차가운커피4
4,18,2.4634106099519872,따듯한커피8
4,2,3.9855561915649558,차가운커피2
4,13,2.466804166579288,따듯한커피3
4,10,4.1495666798903,차가운커피10
4,17,2.3416715956668415,따듯한커피7
4,27,2.587699725879995,차가운홍차7
4,19,2.562180356225981,따듯한커피9
4,1,4.243031109351523,차가운커피1
4,23,2.3773702150149716,차가운홍차3
4,6,4.068798257547692,차가운커피6
4,37,1.096849851264329,따뜻한홍차7
4,4,4.200771321295151,차가운커피4
4,40,1.3023360053404134,따뜻한홍차10
4,16,2.104525059015425,따듯한커피6
4,26,2.317104402997298,차가운홍차6
4,3,4.355699721486827,차가운커피3
4,39,1.148055750935535,따뜻한홍차9
4,31,1.014651600763291,따뜻한홍차1
4,38,0.6646587785501722,따뜻한홍차8
4,24,2.3735601355659033,차가운홍차4
5,37,1.336896138169562,따뜻한홍차7
5,8,4.077935372636977,차가운커피8
5,10,3.9058090543779658,차가운커피10
5,31,0.851721353081636,따뜻한홍차1
5,36,0.7593049807160305,따뜻한홍차6
5,12,2.4122271755401146,따듯한커피2
5,6,3.7722516670179393,차가운커피6
5,19,2.651072948782116,따듯한커피9
5,40,1.064771956600582,따뜻한홍차10
5,39,0.7423955738004544,따뜻한홍차9
5,11,2.566040923097882,따듯한커피1
5,22,2.654821797470022,차가운홍차2
5,23,2.382803672288027,차가운홍차3
5,7,4.18114995593847,차가운커피7
5,34,1.093123145390881,따뜻한홍차4
5,16,2.715757724954134,따듯한커피6
5,27,2.599824384253138,차가운홍차7
5,1,3.855108530436894,차가운커피1
5,21,2.454781118107799,차가운홍차1
5,32,1.3133152434845676,따뜻한홍차2
6,9,4.148900201334903,차가운커피9
6,40,1.1148595807762485,따뜻한홍차10
6,11,2.762127914690127,따듯한커피1
6,5,4.228830343572276,차가운커피5
6,34,0.6715916951964845,따뜻한홍차4
6,12,2.873973216769511,따듯한커피2
6,22,2.3308115833266645,차가운홍차2
6,26,2.5096353205404838,차가운홍차6
6,35,1.035367041527249,따뜻한홍차5
6,27,2.5045767169344537,차가운홍차7
6,8,3.4295129644932367,차가운커피8
6,31,1.2913512386498467,따뜻한홍차1
6,36,1.1318112470308597,따뜻한홍차6
6,39,0.6424462177384069,따뜻한홍차9
6,25,2.7505610934175118,차가운홍차5
6,15,2.6430443677164637,따듯한커피5
6,30,2.63494787586541,차가운홍차10
6,37,1.1639049191472686,따뜻한홍차7
6,29,2.5042512299685424,차가운홍차9
6,18,2.5236809810948433,따듯한커피8
7,12,2.200649201322612,따듯한커피2
7,9,4.191461206023084,차가운커피9
7,23,2.0321815797757132,차가운홍차3
7,24,2.37307127570465,차가운홍차4
7,34,0.9614826369067371,따뜻한홍차4
7,3,4.136189410125655,차가운커피3
7,16,2.273435746989973,따듯한커피6
7,13,2.639142386803318,따듯한커피3
7,26,2.435503018131249,차가운홍차6
7,38,0.9240389225774319,따뜻한홍차8
7,40,1.4974466549517138,따뜻한홍차10
7,1,4.244101597244105,차가운커피1
7,31,1.048602759424411,따뜻한홍차1
7,4,4.0717053390403395,차가운커피4
7,10,4.243552464563981,차가운커피10
7,22,2.542752452559777,차가운홍차2
7,5,4.028895744190039,차가운커피5
7,35,0.872108508319063,따뜻한홍차5
7,8,4.197996256524755,차가운커피8
7,27,2.54809525086266,차가운홍차7
8,21,2.409175681978889,차가운홍차1
8,8,4.134587367897217,차가운커피8
8,36,0.9629134907217167,따뜻한홍차6
8,35,0.9518243426256763,따뜻한홍차5
8,20,2.399776851737038,따듯한커피10
8,25,2.8749744528386043,차가운홍차5
8,30,2.582455466149209,차가운홍차10
8,24,2.737257025959154,차가운홍차4
8,4,3.9521706764840556,차가운커피4
8,14,2.693968969623508,따듯한커피4
8,37,0.8625078153949535,따뜻한홍차7
8,6,3.9116072901081775,차가운커피6
8,12,2.484977026463368,따듯한커피2
8,16,2.5574010640155,따듯한커피6
8,22,2.3557469961128525,차가운홍차2
8,3,4.065600990610497,차가운커피3
8,26,2.823980573298616,차가운홍차6
8,7,3.688774041494758,차가운커피7
8,40,0.858381037135255,따뜻한홍차10
8,39,1.154989187089862,따뜻한홍차9
9,39,0.905932068798646,따뜻한홍차9
9,8,3.9784555075538894,차가운커피8
9,33,1.3977251599396623,따뜻한홍차3
9,23,2.9562731097804718,차가운홍차3
9,38,1.141877451221824,따뜻한홍차8
9,40,1.0144810127885622,따뜻한홍차10
9,2,4.248720243004737,차가운커피2
9,25,2.5715783356954107,차가운홍차5
9,5,3.8973508591047117,차가운커피5
9,19,2.561803246727991,따듯한커피9
9,28,2.5778693295643853,차가운홍차8
9,36,0.8894435740834348,따뜻한홍차6
9,27,2.3264073323895706,차가운홍차7
9,35,0.821622825567305,따뜻한홍차5
9,1,3.913170361522645,차가운커피1
9,9,4.1455465836286125,차가운커피9
9,21,2.3723825648591395,차가운홍차1
9,6,4.152990201540621,차가운커피6
9,34,0.9509155273050147,따뜻한홍차4
9,20,2.6978716912958083,따듯한커피10
10,16,2.690998602694524,따듯한커피6
10,37,1.1261747582150428,따뜻한홍차7
10,11,2.186728110161746,따듯한커피1
10,4,3.9029452967167697,차가운커피4
10,35,1.1022791958887184,따뜻한홍차5
10,29,2.3735488712538717,차가운홍차9
10,7,3.848157703066131,차가운커피7
10,22,2.2759977121320496,차가운홍차2
10,5,4.050777121999303,차가운커피5
10,40,1.3165713402920143,따뜻한홍차10
10,12,2.7707860986408126,따듯한커피2
10,34,0.8165950425175486,따뜻한홍차4
10,17,2.3598102205350435,따듯한커피7
10,32,0.9321040819478456,따뜻한홍차2
10,39,0.9784030636667601,따뜻한홍차9
10,30,2.520494880203825,차가운홍차10
10,28,2.600038871208059,차가운홍차8
10,13,2.6253891815816934,따듯한커피3
10,24,2.2902349854638615,차가운홍차4
10,3,3.372181137370843,차가운커피3
11,18,2.486263936028837,따듯한커피8
11,36,0.8261468990286633,따뜻한홍차6
11,14,2.995449585919774,따듯한커피4
11,30,2.333143157837243,차가운홍차10
11,3,3.9771050226865645,차가운커피3
11,40,1.2302449706955063,따뜻한홍차10
11,34,0.9557580667952599,따뜻한홍차4
11,39,1.1037638099185392,따뜻한홍차9
11,21,2.3285500349355637,차가운홍차1
11,8,3.6627118404813843,차가운커피8
11,22,2.3088745997434104,차가운홍차2
11,31,0.745630111218314,따뜻한홍차1
11,2,3.939629440059007,차가운커피2
11,12,2.2653666882943404,따듯한커피2
11,25,2.6471439161747594,차가운홍차5
11,35,0.9525600970308223,따뜻한홍차5
11,4,3.8244475187524083,차가운커피4
11,20,2.789113362820596,따듯한커피10
11,17,2.282470207946437,따듯한커피7
11,24,2.742731915615597,차가운홍차4
12,6,3.9713943856367933,차가운커피6
12,7,3.8499658839476116,차가운커피7
12,5,4.1282460547956195,차가운커피5
12,23,2.5140658862003615,차가운홍차3
12,22,2.623379280728416,차가운홍차2
12,14,2.974114166041937,따듯한커피4
12,17,2.6527072232489455,따듯한커피7
12,39,1.1402769474945673,따뜻한홍차9
12,9,3.9083785730111638,차가운커피9
12,28,2.1641713760828853,차가운홍차8
12,24,2.532663130160965,차가운홍차4
12,32,1.0308576128583717,따뜻한홍차2
12,38,1.2442515187529672,따뜻한홍차8
12,16,2.382619045454229,따듯한커피6
12,19,2.6072242774128234,따듯한커피9
12,34,1.0330303662206972,따뜻한홍차4
12,8,4.008719900963908,차가운커피8
12,40,0.8960945903110513,따뜻한홍차10
12,29,2.5862476298925396,차가운홍차9
12,11,2.787437857824167,따듯한커피1
13,32,0.5011529086720489,따뜻한홍차2
13,37,1.255198510120677,따뜻한홍차7
13,8,3.9061074877814654,차가운커피8
13,31,0.5524869233912759,따뜻한홍차1
13,38,1.0424348929541498,따뜻한홍차8
13,24,2.3572598824585396,차가운홍차4
13,33,1.1885264104075426,따뜻한홍차3
13,15,2.7219110019985004,따듯한커피5
13,23,2.4738082821436502,차가운홍차3
13,27,2.3569984507928003,차가운홍차7
13,34,1.0160921679588035,따뜻한홍차4
13,25,2.832029484565101,차가운홍차5
13,22,2.2820831239191066,차가운홍차2
13,36,0.9163403213015888,따뜻한홍차6
13,19,2.188417324274762,따듯한커피9
13,17,2.6720425013867044,따듯한커피7
13,2,3.852529904985558,차가운커피2
13,3,3.905692444465661,차가운커피3
13,30,2.60426630968411,차가운홍차10
13,11,2.6694960605779077,따듯한커피1
14,18,2.6339065572677756,따듯한커피8
14,15,2.1819205802884953,따듯한커피5
14,24,2.1509268120316682,차가운홍차4
14,9,3.93843408252115,차가운커피9
14,16,2.6117254921253226,따듯한커피6
14,12,2.320977933149207,따듯한커피2
14,37,0.5161960833164669,따뜻한홍차7
14,25,2.720401124468262,차가운홍차5
14,3,3.857858573992252,차가운커피3
14,36,0.806616494004795,따뜻한홍차6
14,4,3.9315226141433244,차가운커피4
14,28,2.6973861911549935,차가운홍차8
14,2,3.9036455797241216,차가운커피2
14,29,2.5059551543467418,차가운홍차9
14,35,1.3052095037856244,따뜻한홍차5
14,14,2.461049659295412,따듯한커피4
14,7,3.7564408268575646,차가운커피7
14,21,2.4006153821495326,차가운홍차1
14,17,2.9395941000967154,따듯한커피7
14,30,2.6744487230202125,차가운홍차10
15,10,4.111287608381643,차가운커피10
15,15,2.7851878644131127,따듯한커피5
15,5,4.156843882936862,차가운커피5
15,33,0.7585648087078964,따뜻한홍차3
15,34,1.0843400660392621,따뜻한홍차4
15,32,0.7194289174849087,따뜻한홍차2
15,17,2.423554474358822,따듯한커피7
15,2,4.002487230512739,차가운커피2
15,25,2.387417486599201,차가운홍차5
15,26,2.410677827367398,차가운홍차6
15,18,2.7489644004121025,따듯한커피8
15,38,1.066649178947758,따뜻한홍차8
15,22,2.7636904705982337,차가운홍차2
15,11,2.4188954214043794,따듯한커피1
15,13,2.3899085605053862,따듯한커피3
15,36,1.112586522337175,따뜻한홍차6
15,16,2.3246279944515797,따듯한커피6
15,35,1.189414664509158,따뜻한홍차5
15,21,2.2407138690616453,차가운홍차1
15,8,4.29598407129216,차가운커피8
16,18,2.6039834362604166,따듯한커피8
16,26,2.7042830891426233,차가운홍차6
16,15,2.6224162190344718,따듯한커피5
16,9,3.8564503748046755,차가운커피9
16,40,0.8718198044887818,따뜻한홍차10
16,1,3.8666310511351787,차가운커피1
16,8,4.031226958123637,차가운커피8
16,14,2.379769302357467,따듯한커피4
16,3,4.050171200726665,차가운커피3
16,5,3.982935263499603,차가운커피5
16,35,1.0073568359472522,따뜻한홍차5
16,7,4.215662717048419,차가운커피7
16,36,0.8669372230885612,따뜻한홍차6
16,4,3.9234783913790627,차가운커피4
16,6,3.7528376841645286,차가운커피6
16,2,3.845993881184824,차가운커피2
16,22,2.523025304420035,차가운홍차2
16,25,2.726457632107008,차가운홍차5
16,19,2.461797922521752,따듯한커피9
16,30,2.5651772254498098,차가운홍차10
17,12,2.6448977153094413,따듯한커피2
17,16,2.8562616285126388,따듯한커피6
17,8,4.3124682450459,차가운커피8
17,34,0.7286061190984243,따뜻한홍차4
17,27,2.412086297251984,차가운홍차7
17,37,0.9014024487388912,따뜻한홍차7
17,15,2.330703731016169,따듯한커피5
17,23,2.5783612437644816,차가운홍차3
17,24,2.5261137972748116,차가운홍차4
17,30,2.325719344064343,차가운홍차10
17,6,3.893618311665902,차가운커피6
17,7,3.9182326995198262,차가운커피7
17,20,2.476977607100092,따듯한커피10
17,4,3.7652974112817597,차가운커피4
17,25,2.860588419437713,차가운홍차5
17,29,2.4074668183763444,차가운홍차9
17,3,3.725017594957506,차가운커피3
17,19,2.5074740466537917,따듯한커피9
17,1,3.9644032263711835,차가운커피1
17,2,3.6255964166277668,차가운커피2
18,36,0.8824058381876405,따뜻한홍차6
18,21,2.387852572827415,차가운홍차1
18,1,4.224533838364152,차가운커피1
18,4,4.044784198492683,차가운커피4
18,13,2.7154961606283528,따듯한커피3
18,20,2.5571469774945697,따듯한커피10
18,27,2.4904307010007245,차가운홍차7
18,26,2.515487719941755,차가운홍차6
18,6,4.182095635144191,차가운커피6
18,23,2.2798558035368304,차가운홍차3
18,30,2.4545668849399584,차가운홍차10
18,33,1.164290332765603,따뜻한홍차3
18,12,2.3534671544409527,따듯한커피2
18,28,2.5645235544809935,차가운홍차8
18,14,2.3457359257208683,따듯한커피4
18,2,4.3443592676269365,차가운커피2
18,10,3.7965327639717987,차가운커피10
18,35,0.8310101209180982,따뜻한홍차5
18,15,2.3548189766299608,따듯한커피5
18,38,1.199911344706607,따뜻한홍차8
19,10,4.301691270978145,차가운커피10
19,14,2.321773808361894,따듯한커피4
19,40,0.9620574902212007,따뜻한홍차10
19,11,2.41835378656425,따듯한커피1
19,31,1.0514369987595218,따뜻한홍차1
19,36,0.9568066102012038,따뜻한홍차6
19,13,2.602642484287966,따듯한커피3
19,22,2.946155115487782,차가운홍차2
19,29,2.5487418457654716,차가운홍차9
19,19,2.8459098958700397,따듯한커피9
19,4,3.8412429004632873,차가운커피4
19,3,4.126211523085812,차가운커피3
19,37,0.6990265891357146,따뜻한홍차7
19,30,2.4306279053010953,차가운홍차10
19,6,3.9979120695794057,차가운커피6
19,1,3.503660214978263,차가운커피1
19,38,0.8766036843529809,따뜻한홍차8
19,28,2.6033870750934223,차가운홍차8
19,39,0.9378396086069725,따뜻한홍차9
19,23,2.52855719365048,차가운홍차3
20,39,1.1514937641720735,따뜻한홍차9
20,1,3.9387390476911195,차가운커피1
20,36,0.6532025905651002,따뜻한홍차6
20,40,0.9996045657581616,따뜻한홍차10
20,37,1.1035284560054242,따뜻한홍차7
20,38,1.4144411983926115,따뜻한홍차8
20,27,2.764751133441467,차가운홍차7
20,8,3.836337050657305,차가운커피8
20,26,2.124155361375512,차가운홍차6
20,23,2.7586068639159302,차가운홍차3
20,35,0.8398907474167451,따뜻한홍차5
20,11,2.4659722246106526,따듯한커피1
20,17,3.0538357466383523,따듯한커피7
20,10,4.010381612043509,차가운커피10
20,24,2.480597437529376,차가운홍차4
20,6,3.8230942918156443,차가운커피6
20,25,2.751822513280676,차가운홍차5
20,21,2.387853158021534,차가운홍차1
20,12,2.791018747674052,따듯한커피2
20,20,2.5592984368163516,따듯한커피10
21,27,2.305177250232362,차가운홍차7
21,11,2.2042620595818576,따듯한커피1
21,3,3.837905604800482,차가운커피3
21,19,2.5227042103174995,따듯한커피9
21,13,2.4075998795106512,따듯한커피3
21,23,2.8629998659366622,차가운홍차3
21,20,2.3661810404976897,따듯한커피10
21,15,2.624214716356368,따듯한커피5
21,9,4.144084036228984,차가운커피9
21,30,2.6475005294220293,차가운홍차10
21,17,2.6634961819964187,따듯한커피7
21,25,2.3800522958992016,차가운홍차5
21,10,3.454643425978918,차가운커피10
21,31,1.0313802572138642,따뜻한홍차1
21,2,3.9429204677350125,차가운커피2
21,14,2.267515105489594,따듯한커피4
21,16,2.5770816663066363,따듯한커피6
21,8,3.792464125128894,차가운커피8
21,24,2.2264763555722498,차가운홍차4
21,7,3.990926179719826,차가운커피7
22,19,2.439264150860058,따듯한커피9
22,10,4.061925583610872,차가운커피10
22,40,0.939994636840937,따뜻한홍차10
22,32,1.0600424562513298,따뜻한홍차2
22,37,0.9867423584120069,따뜻한홍차7
22,9,4.1429814206582645,차가운커피9
22,1,4.093611335152197,차가운커피1
22,20,2.51406422903245,따듯한커피10
22,24,2.2527171756942432,차가운홍차4
22,17,2.004220183465614,따듯한커피7
22,7,3.7270690643546414,차가운커피7
22,35,0.9138833219269654,따뜻한홍차5
22,34,0.9500256993398113,따뜻한홍차4
22,3,3.9072784402639833,차가운커피3
22,14,2.3320539055147274,따듯한커피4
22,5,3.9812931817259622,차가운커피5
22,39,1.2115407878906745,따뜻한홍차9
22,28,2.3916462761715884,차가운홍차8
22,25,2.6418985497350516,차가운홍차5
22,27,2.3833981690024952,차가운홍차7
23,5,3.8639497637715947,차가운커피5
23,23,2.4389536575764104,차가운홍차3
23,1,4.201578438725783,차가운커피1
23,38,0.9356206817953118,따뜻한홍차8
23,17,2.3371097387517734,따듯한커피7
23,18,2.8654302657899815,따듯한커피8
23,37,1.0469414269680168,따뜻한홍차7
23,40,1.21304996127768,따뜻한홍차10
23,4,4.137531328249842,차가운커피4
23,12,2.679527074597188,따듯한커피2
23,31,0.7549144582364918,따뜻한홍차1
23,2,3.790049556663331,차가운커피2
23,35,1.0798133343489096,따뜻한홍차5
23,26,2.5196160111682664,차가운홍차6
23,19,2.7141808088475083,따듯한커피9
23,8,4.032692261031887,차가운커피8
23,29,2.3601479075638823,차가운홍차9
23,39,1.177046962692446,따뜻한홍차9
23,16,2.6251104375047922,따듯한커피6
23,34,1.308611252825272,따뜻한홍차4
24,28,2.467542315720158,차가운홍차8
24,17,2.32797426799246,따듯한커피7
24,10,4.028760135431354,차가운커피10
24,11,2.7804362066452923,따듯한커피1
24,30,2.385594818147958,차가운홍차10
24,36,1.0608364570982016,따뜻한홍차6
24,13,2.595314934095289,따듯한커피3
24,18,2.549740495716358,따듯한커피8
24,2,4.026394153554154,차가운커피2
24,20,2.94175904171562,따듯한커피10
24,23,2.843888943770869,차가운홍차3
24,9,3.9883512521478637,차가운커피9
24,29,2.77024471235917,차가운홍차9
24,37,0.9697809179303521,따뜻한홍차7
24,35,0.8006256416072909,따뜻한홍차5
24,19,2.230770526190733,따듯한커피9
24,22,2.221521071731275,차가운홍차2
24,26,2.41459009311097,차가운홍차6
24,7,3.945392308505179,차가운커피7
24,21,2.163368609637422,차가운홍차1
25,29,2.8807510222139356,차가운홍차9
25,20,2.367792537850947,따듯한커피10
25,15,2.3392587240961515,따듯한커피5
25,16,2.540694595987942,따듯한커피6
25,3,3.7220424543084367,차가운커피3
25,10,4.07886267285475,차가운커피10
25,38,1.0053814507596863,따뜻한홍차8
25,24,2.4559759801835566,차가운홍차4
25,23,2.825066487306863,차가운홍차3
25,8,4.056920675188355,차가운커피8
25,28,2.133011574659238,차가운홍차8
25,6,3.6422073124849965,차가운커피6
25,40,1.1530518640985006,따뜻한홍차10
25,34,1.0262057000683737,따뜻한홍차4
25,9,3.791716009506409,차가운커피9
25,32,1.1836972131268122,따뜻한홍차2
25,19,2.627302459695058,따듯한커피9
25,11,2.25132729842437,따듯한커피1
25,7,4.250002974016796,차가운커피7
25,18,2.589013229984116,따듯한커피8
26,14,2.6270000955224218,따듯한커피4
26,25,2.1546051363357597,차가운홍차5
26,21,2.49747268571638,차가운홍차1
26,12,2.445455986189449,따듯한커피2
26,29,2.5032743419751324,차가운홍차9
26,22,2.841611191352465,차가운홍차2
26,19,2.6900439011571042,따듯한커피9
26,26,2.655848836044737,차가운홍차6
26,31,1.1884254026410082,따뜻한홍차1
26,37,0.8821365437061479,따뜻한홍차7
26,40,1.3354302865190475,따뜻한홍차10
26,39,0.8230951674260298,따뜻한홍차9
26,16,2.3691512456759782,따듯한커피6
26,27,2.3117616554576523,차가운홍차7
26,36,1.1103184372768964,따뜻한홍차6
26,11,2.291420291001024,따듯한커피1
26,13,2.1373891697611422,따듯한커피3
26,2,4.048224326433382,차가운커피2
26,10,3.9317534752488417,차가운커피10
26,8,3.6762684387627895,차가운커피8
27,32,0.6072635367408898,따뜻한홍차2
27,31,1.035355539884963,따뜻한홍차1
27,16,2.534598359188732,따듯한커피6
27,19,2.4374632697435326,따듯한커피9
27,28,2.7759677687134263,차가운홍차8
27,17,2.560721206829809,따듯한커피7
27,10,3.8565796013615135,차가운커피10
27,12,2.462755049995563,따듯한커피2
27,6,4.172070837068461,차가운커피6
27,4,3.9426272398063023,차가운커피4
27,30,2.356680487592237,차가운홍차10
27,38,1.1545604683502313,따뜻한홍차8
27,22,2.1860941130825937,차가운홍차2
27,3,3.9036500170363566,차가운커피3
27,33,1.0992400304885483,따뜻한홍차3
27,14,2.67070752283987,따듯한커피4
27,11,2.365584680631841,따듯한커피1
27,29,2.62471329467109,차가운홍차9
27,18,2.239648941211234,따듯한커피8
27,2,4.529834145316357,차가운커피2
28,35,0.7951046072305832,따뜻한홍차5
28,12,2.3937265950905635,따듯한커피2
28,30,2.6437132196171107,차가운홍차10
28,6,4.119332076969704,차가운커피6
28,17,2.564574965403488,따듯한커피7
28,34,1.0120917705329466,따뜻한홍차4
28,15,2.6659001273719385,따듯한커피5
28,32,0.9508408994952597,따뜻한홍차2
28,24,2.693697928772085,차가운홍차4
28,27,2.5947974873113133,차가운홍차7
28,23,2.1516729655187725,차가운홍차3
28,5,3.8787277652711794,차가운커피5
28,11,2.3458036079248683,따듯한커피1
28,36,1.2240264310783167,따뜻한홍차6
28,26,2.2769936499632033,차가운홍차6
28,22,2.0808611603705582,차가운홍차2
28,7,3.8476518758413465,차가운커피7
28,39,1.1186362146058917,따뜻한홍차9
28,2,3.9992266794748113,차가운커피2
28,3,4.252083238026714,차가운커피3
29,11,2.654510970007112,따듯한커피1
29,29,2.370464659143148,차가운홍차9
29,34,1.1981962331386111,따뜻한홍차4
29,28,2.075838352531556,차가운홍차8
29,18,2.7364580648042516,따듯한커피8
29,3,3.78820738524683,차가운커피3
29,26,2.5859406854868805,차가운홍차6
29,37,0.9537418676631322,따뜻한홍차7
29,39,0.7853679033837819,따뜻한홍차9
29,35,0.7741496946512995,따뜻한홍차5
29,27,2.4476947617821354,차가운홍차7
29,10,3.884358552796599,차가운커피10
29,14,2.4135485397618646,따듯한커피4
29,21,2.5468488878726987,차가운홍차1
29,4,4.344294064329091,차가운커피4
29,22,2.5774792606131185,차가운홍차2
29,24,2.5145866790149727,차가운홍차4
29,23,2.5214082096794703,차가운홍차3
29,25,2.2695093960844037,차가운홍차5
29,6,3.758940995479141,차가운커피6
30,4,4.205084518461202,차가운커피4
30,2,3.836691198400775,차가운커피2
30,6,3.653865616029581,차가운커피6
30,32,0.6876238970006365,따뜻한홍차2
30,33,1.222998240086906,따뜻한홍차3
30,11,2.714196390909948,따듯한커피1
30,21,2.6344194159142518,차가운홍차1
30,22,2.3413152600128173,차가운홍차2
30,20,2.419054648643073,따듯한커피10
30,7,3.9669458725845357,차가운커피7
30,30,2.809039645635899,차가운홍차10
30,34,1.3170354553588524,따뜻한홍차4
30,19,2.8353381317055275,따듯한커피9
30,15,2.6702260493187686,따듯한커피5
30,13,2.4907463353128243,따듯한커피3
30,26,2.1046585663548854,차가운홍차6
30,12,2.584459355121408,따듯한커피2
30,10,3.9163858605525768,차가운커피10
30,1,3.992352850336072,차가운커피1
30,23,2.3144552310168724,차가운홍차3
31,12,2.2174417710237875,따듯한커피2
31,5,3.758065563045294,차가운커피5
31,11,2.7309541615027566,따듯한커피1
31,35,0.9073061536222697,따뜻한홍차5
31,4,4.003707586108964,차가운커피4
31,27,2.6510380040467143,차가운홍차7
31,3,3.4700571352523433,차가운커피3
31,1,4.335074568008055,차가운커피1
31,33,0.896275721015516,따뜻한홍차3
31,26,2.264715654656976,차가운홍차6
31,14,2.377754121899227,따듯한커피4
31,21,2.259938260444653,차가운홍차1
31,20,2.6325116024726114,따듯한커피10
31,2,3.722401966826804,차가운커피2
31,32,1.118165487391135,따뜻한홍차2
31,39,1.109083752313577,따뜻한홍차9
31,28,2.606007977035357,차가운홍차8
31,40,1.4619089414627269,따뜻한홍차10
31,13,2.537141864139984,따듯한커피3
31,29,2.5330940726102233,차가운홍차9
32,14,2.523236711650755,따듯한커피4
32,39,0.5962291613357478,따뜻한홍차9
32,18,2.7291352722916074,따듯한커피8
32,1,3.6993527222267053,차가운커피1
32,38,1.167417692047607,따뜻한홍차8
32,22,2.618676094661408,차가운홍차2
32,19,2.675333324490495,따듯한커피9
32,27,2.325855489717682,차가운홍차7
32,7,4.262140466194168,차가운커피7
32,30,2.620500509877842,차가운홍차10
32,29,2.4402565237206963,차가운홍차9
32,21,2.285863874694197,차가운홍차1
32,40,0.9130562810144903,따뜻한홍차10
32,15,2.5456161797799406,따듯한커피5
32,28,2.1701814603334277,차가운홍차8
32,2,4.278914703191388,차가운커피2
32,17,2.819096415211556,따듯한커피7
32,23,2.655247598120567,차가운홍차3
32,31,1.080929584318664,따뜻한홍차1
32,20,2.5536365588535643,따듯한커피10
33,12,2.2567893605643388,따듯한커피2
33,21,2.6435308824085513,차가운홍차1
33,25,2.569045282910838,차가운홍차5
33,1,4.037445294030241,차가운커피1
33,14,2.524308576840823,따듯한커피4
33,16,2.3165842354317037,따듯한커피6
33,29,2.3487457265188625,차가운홍차9
33,22,2.792832700245339,차가운홍차2
33,17,2.737066551054702,따듯한커피7
33,18,2.6428618511944144,따듯한커피8
33,10,4.314926310897207,차가운커피10
33,37,0.7777928467129357,따뜻한홍차7
33,2,3.989910873680817,차가운커피2
33,26,2.569671790350546,차가운홍차6
33,24,2.3482669629264676,차가운홍차4
33,38,1.130085008458118,따뜻한홍차8
33,20,2.744920089092108,따듯한커피10
33,36,1.135207767259141,따뜻한홍차6
33,8,4.022243937771855,차가운커피8
33,23,2.391087258443508,차가운홍차3
34,12,2.4474105392137315,따듯한커피2
34,26,2.549203623579718,차가운홍차6
34,1,4.0112779529250036,차가운커피1
34,20,2.266253491907744,따듯한커피10
34,33,0.8612166482486567,따뜻한홍차3
34,36,1.1285041641603184,따뜻한홍차6
34,17,2.5508996954971894,따듯한커피7
34,29,2.629581993923544,차가운홍차9
34,23,2.5917127151681276,차가운홍차3
34,11,2.6807910853864065,따듯한커피1
34,38,1.1031119307719868,따뜻한홍차8
34,28,1.8531875362509056,차가운홍차8
